rollout,sampled_transitions,cumulative_model_timesteps,trained_rollout_transitions,optimizer_steps,cumulative_adam_steps,sb3_n_updates,learn_seconds,cycle_seconds,optimization_seconds,transitions_per_second,policy_loss,value_loss,entropy_loss,total_loss,approx_kl,clip_fraction,policy_std_mean,noise_weight_std_mean,action_distribution_std_min,action_distribution_std_median,action_distribution_std_max,action_distribution_observations,explained_variance,undefined_reason
1,512,512,512,11,11,2,4.6933846269967034,4.693385043996386,0.04575791700335685,109.08970715175658,-0.09635259956121445,6.083132306734721,-10.220870892206827,2.41597580909729,0.03569527342915535,0.3333333333333333,0.08207696676254272,0.08207696676254272,0.403306782245636,0.4411296844482422,0.49071067571640015,32,0.29262322187423706,
2,1024,1024,1024,25,25,4,10.211052421989734,5.516416044993093,0.06213345899595879,92.81388420017929,-0.06848043526212375,4.78407088915507,-10.411982154846191,1.6984480619430542,0.03364182636141777,0.22708333333333333,0.0820707380771637,0.0820707380771637,0.40184804797172546,0.44216111302375793,0.48827874660491943,32,0.29898661375045776,
3,1536,1536,1536,40,40,6,15.125540673994692,4.912609252001857,0.059087208006531,104.22160072905518,-0.07558801246341318,9.757589727640152,-10.352492034435272,3.940058708190918,0.03284962475299835,0.2216796875,0.08206183463335037,0.08206183463335037,0.4051872789859772,0.4430639147758484,0.5052574872970581,32,0.39923661947250366,
4,2048,2048,2048,52,52,8,19.83044113399228,4.702677501991275,0.050233583999215625,108.87414665011616,-0.06045803886193495,4.231259822845459,-10.17570370894212,2.065495252609253,0.03901372104883194,0.24639423076923078,0.08204927295446396,0.08204927295446396,0.40834861993789673,0.43240267038345337,0.5135000944137573,32,0.2928846478462219,
5,2560,2560,2560,78,78,12,23.95406109499163,4.121996251997189,0.14816120800969657,124.21166073402563,-0.06535405099943832,7.302287260691325,-9.922878936485008,2.429075002670288,0.0436246395111084,0.3125,0.08203980326652527,0.08203980326652527,0.4296517074108124,0.43850618600845337,0.45005977153778076,32,0.2117851972579956,
6,3072,3072,3072,91,91,14,29.213907846991788,5.25766879398725,0.05757816600089427,97.3815620690164,-0.07775787370545524,7.903690814971924,-10.31300265448434,3.1005680561065674,0.03516700491309166,0.25892857142857145,0.08202438056468964,0.08202438056468964,0.4389462471008301,0.44613730907440186,0.4524293541908264,32,0.26822197437286377,
7,3584,3584,3584,108,108,17,33.43778018299781,4.222267294011544,0.0693651250039693,121.2618634367775,-0.052308289541138545,10.878641393449572,-10.353082285987007,4.057462215423584,0.04725021496415138,0.2708333333333333,0.08201447874307632,0.08201447874307632,0.4001702666282654,0.4358234703540802,0.49364346265792847,32,0.7311434149742126,
8,4096,4096,4096,138,138,21,38.45025518500188,5.010765002007247,0.13539762501022778,102.18000640518953,-0.08980934712434968,9.35589898017145,-10.163456886045394,4.864825248718262,0.042793747037649155,0.4652217741935484,0.08202890306711197,0.08202890306711197,0.40759843587875366,0.44012701511383057,0.549261212348938,32,0.5025739073753357,
