episode_id,env_index,reset_seed,global_transition,length,physics_steps,simulated_seconds,return,terminated,truncated,reason,success,max_height_m,tilt_at_max_height_deg,min_tilt_deg,max_stable_seconds,max_bilateral_weight,other_weight_at_max_height,torque_saturation_fraction,max_tracking_error_rad,raw_action_oob_fraction,action_boundary_fraction,reward_terms
1,0,1195859,536,268,5359,5.359,24.182960183591845,True,False,safety_abort:joint_limit_rad,False,0.6311695494957904,22.291586937320243,1.1935608068847803,0.48100000000016063,1.409389627589125,0.0,0.00814427342607251,1.2739409745187427,0.020632133450395038,0.020632133450395038,"{""pose_guide"": 1.8205846459137387, ""head_track"": 8.854666670642022, ""balance"": 9.946394566852836, ""overload"": -0.032596859263477204, ""self_penetration"": 0.0, ""standing"": 5.599999999999996, ""torque_cost"": -0.0054709202148831996, ""target_change"": -0.0006179203383948066, ""success"": 0.0, ""safety"": -2.0}"
2,1,196771845,846,423,8451,8.451,60.79146834358236,True,False,safety_abort:joint_limit_rad,False,0.6311695494957904,22.291586937320243,0.6232980548056353,0.947999999999622,1.409389627589125,0.0,0.005103423530714059,1.3959279709058618,0.038798498122653215,0.038798498122653215,"{""pose_guide"": 1.8309475746736326, ""head_track"": 14.592896286003223, ""balance"": 26.508350752217325, ""overload"": -0.032596859263477204, ""self_penetration"": 0.0, ""standing"": 19.900000000000013, ""torque_cost"": -0.007500449029461755, ""target_change"": -0.0006289610188542728, ""success"": 0.0, ""safety"": -2.0}"
3,0,1721476673,1064,264,5274,5.274,20.51169645329314,True,False,safety_abort:joint_limit_rad,False,0.6311695494957904,22.291586937320243,0.5078846901662211,0.43500000000014527,1.409389627589125,0.0,0.008373395965601183,1.3837530384434595,0.03163992869875216,0.03163992869875216,"{""pose_guide"": 1.817397760480514, ""head_track"": 8.69958182788959, ""balance"": 9.433574697472437, ""overload"": -0.032596859263477204, ""self_penetration"": 0.0, ""standing"": 2.600000000000001, ""torque_cost"": -0.005643832320443267, ""target_change"": -0.0006171409654912472, ""success"": 0.0, ""safety"": -2.0}"
4,1,285912811,1750,452,9036,9.036,67.57802698841088,True,False,safety_abort:joint_limit_rad,False,0.6311695494957904,22.291586937320243,0.33554783677221317,0.47600000000015896,1.409389627589125,0.0,0.004805152151251624,1.3172218146760721,0.022904737116085327,0.022904737116085327,"{""pose_guide"": 1.830884557488528, ""head_track"": 15.623822358119941, ""balance"": 29.764570353853596, ""overload"": -0.032596859263477204, ""self_penetration"": 0.0, ""standing"": 22.40000000000005, ""torque_cost"": -0.008022076517856289, ""target_change"": -0.0006313452698526991, ""success"": 0.0, ""safety"": -2.0}"
5,0,1944139352,3064,1000,20000,20.0,53.586449440765016,False,True,time_limit,False,0.6311695494957904,22.291586937320243,0.2640221526031625,0.7370000000002461,1.409389627589125,0.0,0.0017354838709677416,0.5944593418828121,0.02558823529411757,0.02558823529411757,"{""pose_guide"": 1.8310464650446112, ""head_track"": 12.755085866312331, ""balance"": 22.04231637943174, ""overload"": -0.032596859263477204, ""self_penetration"": 0.0, ""standing"": 16.99999999999997, ""torque_cost"": -0.00874404557919751, ""target_change"": -0.0006583651806461159, ""success"": 0.0, ""safety"": 0.0}"
6,1,2080370301,3700,975,19491,19.491,191.95831058189512,True,False,safety_abort:joint_limit_rad,False,0.6311695494957904,22.291586937320243,0.03777555949571292,0.9790000000003269,1.409389627589125,0.0,0.0022740023931640905,1.424968047197893,0.034389140271493174,0.034389140271493174,"{""pose_guide"": 1.830827872873255, ""head_track"": 34.74310014594861, ""balance"": 85.53122970662558, ""overload"": -0.032596859263477204, ""self_penetration"": 0.0, ""standing"": 71.90000000000019, ""torque_cost"": -0.0135892775173214, ""target_change"": -0.0006610067714835893, ""success"": 0.0, ""safety"": -2.0}"
