joint_name,q_lower_rad,q_upper_rad,q_min_observed_rad,q_max_observed_rad,max_lower_excess_rad,max_upper_excess_rad,max_excess_rad,time_of_max_excess_s,time_above_zero_excess_s,time_above_standing_tolerance_s,longest_consecutive_excess_s,max_abs_velocity_rad_s,declared_velocity_limit_rad_s,velocity_limit_source,max_velocity_ratio,max_positive_actuation_Nm,max_negative_actuation_Nm,max_actuation_limit_ratio,torque_saturation_fraction,min_target_limit_margin_rad,urdf_lower_rad,urdf_upper_rad,urdf_effort_Nm,effective_effort_lower_Nm,effective_effort_upper_Nm
left_hip_pitch_joint,-2.704,2.556,-0.6186708390475936,1.276041487570212,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,8.276571129573762,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.6934124605876141,118.0,-97.93488836491312,1.0,0.025964252116650988,1.3255564360022547,-2.704,2.556,120.0,-118.0,118.0
left_hip_roll_joint,-0.235,2.906,-0.03731581047158825,1.5387759332917708,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,6.449233394600805,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.540317811209853,102.59834045292837,-118.0,1.0,0.05794920037629351,0.23077006058767435,-0.235,2.906,120.0,-118.0,118.0
left_hip_yaw_joint,-1.684,3.43,-1.1252380471441457,0.37726736183798265,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.865643342718603,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.32386422107226903,79.68417868757054,-50.899016214691436,0.6752896498946656,0.0,0.5086022043228149,-1.8588,3.6041,120.0,-118.0,118.0
left_knee_joint,0.0,2.4073,0.029992055328899942,1.9617257940686137,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,5.452745626421247,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_knee_joint/limit@velocity (declaration; not MJCF clamp),0.456831905698831,118.0,-82.93194424904154,1.0,0.0011288805268109125,0.02999203801155091,0.0,2.4073,120.0,-118.0,118.0
left_ankle_pitch_joint,-0.803,0.453,-0.8467858344705228,-0.37691994017801006,0.043785834470522755,0.0,0.043785834470522755,2.2049999999997576,0.65,0.647,0.393,5.653700402416168,13.087,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.43200889450723373,36.0,-8.913555521181795,1.0,0.020884289746001882,0.0,-0.803,0.453,36.0,-36.0,36.0
left_ankle_roll_joint,-0.262,0.262,-0.265539633630467,-0.0012608472157221138,0.0035396336304669984,0.0,0.0035396336304669984,1.418999999999844,0.163,0.147,0.07100000000000001,2.9593325366889145,15.077,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_roll_joint/limit@velocity (declaration; not MJCF clamp),0.19628125865151652,24.0,-22.725664690065067,1.0,0.0090310442144873,3.2747626304618915e-05,-0.2967,0.2967,24.0,-24.0,24.0
right_hip_pitch_joint,-2.704,2.556,-0.4411050635221541,0.947736006765084,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,5.1707068610299745,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.4332026525661842,102.61600646689483,-118.0,1.0,0.0005644402634054562,1.6170727788209915,-2.704,2.556,120.0,-118.0,118.0
right_hip_roll_joint,-2.906,0.235,-0.6954646168068779,0.0731726851601203,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,4.394085331305911,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.3681371758801869,118.0,-73.64759496842161,1.0,0.0018814675446848542,0.0,-2.906,0.235,120.0,-118.0,118.0
right_hip_yaw_joint,-3.43,1.684,-0.5997254130838339,1.6288549636549927,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.760778819686185,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.31507865446432515,45.25127191244056,-94.20542541979701,0.7983510628796356,0.0,0.0691049416065217,-3.6041,1.8588,120.0,-118.0,118.0
right_knee_joint,0.0,2.4073,0.029263856250778073,2.131866887354027,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.5768351757462757,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_knee_joint/limit@velocity (declaration; not MJCF clamp),0.29966782638624967,58.0116930915523,-112.71816220242421,0.9552386627324085,0.0,0.02926809787750244,0.0,2.4073,120.0,-118.0,118.0
