index,name,status,success,reason,sim_seconds,max_stable_hold_s,feasible,constraint_envelope_pass,impact_pass,infeasible_eligible,infeasible_score,max_joint_excess_rad,any_joint_above_tolerance_s,excess_integral_rad_s,max_joint_speed_rad_s,max_velocity_ratio,max_actuation_limit_ratio,peak_ground_vertical_N,peak_ground_sum_norm_N,floor_penetration_m,self_penetration_m,actual_target_sha256,wall_seconds
0,g30-earlier-adduction-00,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-7.711129731538614,0.00196244237440818,0.036000000000000025,4.592336683054626e-05,4.373905361728105,0.3341920355843601,1.0,7002.350256486773,8024.9889317250845,0.018365549860568514,0.001656512180619064,ce9727a87e6a27880b8e8b97b698435afafc9f2766b0ff377ed9733eaf245d31,14.237598548001188
1,g30-earlier-adduction-01,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-7.988279992511941,0.002191131265025237,0.03800000000000003,5.4084227705002876e-05,4.367437368084396,0.3336978429159838,1.0,7222.250071836591,8274.913181068367,0.018382265451815955,0.001656512180619064,e196209e36d287edcffe3aead87ab7f60d640d6de31227662d7534436d279a98,14.591871131000516
2,g30-earlier-adduction-02,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-7.667864037637941,0.0002877954556144702,0.015000000000000006,3.539537398330461e-06,4.122515347849006,0.3149843633747713,1.0,7025.6948256437745,8095.956800372325,0.01780782881840079,0.001656512180619064,5a5b744f3309367216492da91d253336067452b457a4391acca83f0b8795d94b,13.963894755999718
3,g30-earlier-adduction-03,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-7.49664348040093,0.00029453364149373273,0.016000000000000007,3.914828669141723e-06,4.110100135146043,0.314035768272161,1.0,6943.113820762206,8008.492159106843,0.017145186340173924,0.001656512180619064,7fa92adf24d5d4d31772e573e0cd0774efc829534121747d85a45c5da7828fd9,14.229076839999834
4,g30-earlier-adduction-04,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-7.653736266069393,0.0048244710466550655,0.06100000000000005,0.00017715710303114438,4.127370943799184,0.3153553593978594,1.0,6979.327556208451,8038.109765453227,0.017378216695814408,0.0018236298302841682,a3a428528c3d4d1227e99141490240bb26ac44e4d2c38ee37d7f723553a5fe42,14.087851256999784
5,g30-earlier-adduction-05,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-7.0880258102663865,0.005578511337393011,0.06400000000000004,0.0002128860635667862,4.134564945484968,0.31590502334084414,1.0,6582.651855780588,7582.60360241259,0.01656130812882156,0.0016914529844361207,06b3bb56948da551b9c86fee26d8df2308acf1cc28c273fa0acec037ec7b6aa2,14.46991525699923
6,g30-earlier-adduction-06,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-7.493722378274374,0.007369447310417776,0.07000000000000005,0.0002998029130755424,3.973823341765319,0.31017415299162976,1.0,6844.102484586872,7908.905287213345,0.016850744726462585,0.0019788360884793786,e3ef2e46e6e8f65c1aea8fbcffaee7774fa328fcb4eb479558e0979b0daaee77,13.45039900700067
7,g30-earlier-adduction-07,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-6.452578285278015,0.007945658087953056,0.07200000000000005,0.0003281191874363941,3.791817125715462,0.31017415299162976,1.0,6107.726899957079,7016.87740767416,0.01579404194177747,0.002191721448256612,5ca5af81f27f49c94bdcd1039f1b5ebee83bb3167ff6f90632aa7e28e04c0235,13.784457506000763
8,g30-earlier-adduction-08,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-6.928961555066738,0.007755369902261111,0.07100000000000005,0.00031496856290679246,3.3245603402889925,0.31017415299162976,1.0,6477.448868883938,7390.91486878736,0.016229216105387162,0.0031884513470309185,b170c56663d6b0ee1a3e26b5af365d959741643e0bf967c5c51cbcb678ec8724,13.59863250699891
9,g30-earlier-adduction-09,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-6.836902913528007,0.007746328740192376,0.07200000000000005,0.0003205878100088521,3.8998075297425667,0.31017415299162976,1.0,6351.836411199073,7292.6758594292305,0.01659735324932271,0.0027794178725895707,c14ff02875b75cee94ca9fcdb0e5c82805cf44c5d686a5098aff50ab372283c0,13.89686909000011
10,g30-earlier-adduction-10,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-6.8204571843860355,0.008052670933961503,0.07100000000000005,0.00032941901116127493,3.2920493617622557,0.31017415299162976,1.0,6383.48895719511,7263.402918664884,0.016361364182803678,0.002117336921260714,03c55c2870ee9975a32b4561e345faa7458803b2a23ef2460ae86b9a91296596,13.753021923001143
11,g30-earlier-adduction-11,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-6.405347330551841,0.007992808592999334,0.07100000000000005,0.0003265945676982419,3.4154101491747904,0.31017415299162976,1.0,6138.415191412025,7044.74283740306,0.015051453794608316,0.0029718188484703055,6f38d7aa6dc708f11741694d3fa8d13a9c1399cb9a15b259367b73ee3bdf08b4,14.05240771499848
12,g30-earlier-adduction-12,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-6.185925081987522,0.007831665068919136,0.07000000000000005,0.00031886809045596735,3.2920493617622557,0.31017415299162976,1.0,6015.6729625590715,6797.815819956237,0.014989265444171757,0.0030870061405347976,e0d47ad94e4fd2eb07027d2fb8ac849ab6b350e2506f71275376bf5075752e00,13.734303090001049
13,g30-earlier-adduction-13,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-6.867306075561144,0.00724790347731713,0.06800000000000005,0.00028976793421089855,3.437740580515448,0.31017415299162976,1.0,6420.100464266213,7287.447108492347,0.01635383327392778,0.0032718010852271153,9a0bf162274dc6012f8f4480e0ccc8700b9ac87ff89bac066707ea60b446e2ba,14.093295923998085
