index,name,status,success,reason,sim_seconds,max_stable_hold_s,feasible,constraint_envelope_pass,impact_pass,infeasible_eligible,infeasible_score,max_joint_excess_rad,any_joint_above_tolerance_s,excess_integral_rad_s,max_joint_speed_rad_s,max_velocity_ratio,max_actuation_limit_ratio,peak_ground_vertical_N,peak_ground_sum_norm_N,floor_penetration_m,self_penetration_m,actual_target_sha256,wall_seconds
0,g32-zero-displacement-dense-calibration,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.429725044030084,0.0,0.0,0.0,7.253880150225232,0.5542390090331015,1.0,8370.384686704563,10188.319467452375,0.02566396801389395,0.0016629421521072204,c1af1ccf68909ecb7b5b934d05a398764cbe2ed2c3c3fc703b3bb065bc46cb1f,13.426973923000332
