index,name,status,success,reason,sim_seconds,max_stable_hold_s,feasible,constraint_envelope_pass,impact_pass,infeasible_eligible,infeasible_score,max_joint_excess_rad,any_joint_above_tolerance_s,excess_integral_rad_s,max_joint_speed_rad_s,max_velocity_ratio,max_actuation_limit_ratio,peak_ground_vertical_N,peak_ground_sum_norm_N,floor_penetration_m,self_penetration_m,actual_target_sha256,wall_seconds
0,g23-insert-only-335,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-8.125226004202693,0.0,0.0,0.0,7.9094492258276015,0.6043283332692239,1.0,6575.411795454354,8500.262184813284,0.022688795143005057,0.001656512180619064,f8cec8a77ba41817fbe68c1d3d338b3e6f9d18bfe753c2b7b16111433a070f10,12.363721256000645
