index,name,status,success,reason,sim_seconds,max_stable_hold_s,feasible,constraint_envelope_pass,impact_pass,infeasible_eligible,infeasible_score,max_joint_excess_rad,any_joint_above_tolerance_s,excess_integral_rad_s,max_joint_speed_rad_s,max_velocity_ratio,max_actuation_limit_ratio,peak_ground_vertical_N,peak_ground_sum_norm_N,floor_penetration_m,self_penetration_m,actual_target_sha256,wall_seconds
0,g27-arm-tail-com-00,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-9.598998252423087,0.0,0.0,0.0,6.461520224001783,0.505376138823495,1.0,7734.762449432992,9479.286214054853,0.025145099204831323,0.0016629421521072204,45ed35799a45bbea25f21f161312e1cc0b95631d62533dcbec73cfc83127ef4e,13.05717171499964
1,g27-arm-tail-com-01,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.411811345073245,0.0,0.0,0.0,6.504666811883594,0.49699471362191283,1.0,8280.672384893229,10095.76496964223,0.026443747135939194,0.0016629421521072204,50610eee0b69745be128c0738b21f65a2e378cfdc3ac4fabedeb39a1b561ebc7,13.013121089999913
2,g27-arm-tail-com-02,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-9.757423910853666,0.0,0.0,0.0,6.391050659661053,0.48837645162964255,1.0,7992.741003418777,9680.417722365282,0.024162349274970386,0.0016629421521072204,20cd0fd31dab8e44c6fc9f4e46816ecb566eb1f50821afd156a51618dd0fa10b,13.395843839998633
3,g27-arm-tail-com-03,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.076467869209674,0.0,0.0,0.0,6.008714627707939,0.4591010565180272,1.0,8123.447501776638,9856.889969175527,0.02546126838775864,0.0016629421521072204,1db180b8cf544fc25544e2ab7f997277d5837f7d3a9600b3c4a124e00cbe773e,13.413197882000532
4,g27-arm-tail-com-04,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.644634660972255,0.0,0.0,0.0,5.736068943833512,0.49894915411433205,1.0,8461.679024017563,10226.675086663412,0.026886287271340216,0.0016629421521072204,1a33ff6c3836321528cc468f94a4b29e54e39e1bb3b99f9a7e3ec76631ba7c19,13.406314172998464
5,g27-arm-tail-com-05,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.204715345076336,0.0,0.0,0.0,6.073981573294767,0.46408783414538257,1.0,8273.154534032958,10088.163224703807,0.02463485272094755,0.0016629421521072204,e16525df80cff986de42d2700cc080d2db5e29bc5173d2599bffe8804eead96a,13.486323338998773
6,g27-arm-tail-com-06,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.584349765876157,0.0,0.0,0.0,5.673138155623001,0.4780551077912313,1.0,8397.895368647867,10154.805515194847,0.027051133349144343,0.0016629421521072204,d216cbe1fe5488a57b0c29aafdfd0dd2e1367088220e62ae4644839f8b70a15f,13.332879632000186
7,g27-arm-tail-com-07,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-9.914440087556816,0.0,0.0,0.0,6.160994957185405,0.47073616726661105,1.0,8015.666847822521,9724.631896362125,0.02522951843193314,0.0016629421521072204,36cd9ea5cb97cc3bf25ea8dfc799b29ad3e45ddaf93b0bda94a697fb8e2867b4,13.444330340000306
8,g27-arm-tail-com-08,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.046165513091742,0.0,0.0,0.0,6.244553031442672,0.4989327480382258,1.0,8117.9856960458155,9925.40880513522,0.024847522020244373,0.0016629421521072204,10b2362ab36541656f8b9a0d26c2657572ad102da6fad09331e96019eb28114f,13.506046173000868
9,g27-arm-tail-com-09,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.745688733794132,0.0,0.0,0.0,5.723373513108476,0.4372993209893396,1.0,8503.046193735621,10424.641214949374,0.02658611680326141,0.0016629421521072204,ff42af065ae26b70a0f030260f8c3fbb1b4b925496777740e369b0c349ab3d52,13.637416131999998
