index,name,status,success,reason,sim_seconds,max_stable_hold_s,feasible,constraint_envelope_pass,impact_pass,infeasible_eligible,infeasible_score,max_joint_excess_rad,any_joint_above_tolerance_s,excess_integral_rad_s,max_joint_speed_rad_s,max_velocity_ratio,max_actuation_limit_ratio,peak_ground_vertical_N,peak_ground_sum_norm_N,floor_penetration_m,self_penetration_m,actual_target_sha256,wall_seconds
0,g10-waist-brake-00,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-12.457983078534626,0.0036144650860906458,0.07700000000000005,0.00013482281159286937,6.398913884271569,0.4889145693972776,1.0,9826.04197031727,11942.615136966182,0.026493969845863434,0.0017951668720016252,c41257f56879530e7b9d8a75254502bec6e22451af17e7b1e700ca298d33f93d,13.9325124650004
1,g10-waist-brake-01,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.494185858602894,0.0036144650860906458,0.07400000000000005,0.00012791481242695172,6.646093392919956,0.5078005343001188,1.0,9181.28819023531,11245.867490004213,0.024730994985831423,0.0017951668720016252,87d13ab264a345677ae86b375a55fde80fde9ad72a5cb913c9ba0b8cf0167cda,13.788169839999682
2,g10-waist-brake-02,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.684559286010513,0.0044010016624162485,0.08100000000000006,0.00016897155165489252,6.509683555340829,0.497378022260149,1.0,9313.939170912674,11346.226107805636,0.02504990614486579,0.001791352438314015,a911dd4caa78da40d7e8075559a66e1204a1354e2091e97a577d7e0522f80770,13.925403131001076
3,g10-waist-brake-03,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.482982069348422,0.0044010016624162485,0.07600000000000005,0.00015579858371114378,6.534637172015999,0.49928462500122245,1.0,9182.19217056006,11092.696557882968,0.025192348351920857,0.001791352438314015,303668dcb2628524d87419c54ec8f84fc953356fc3638c2e93f6e1d2201cdb99,13.88135096500082
4,g10-waist-brake-04,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-12.431504255263482,0.0035835150862622567,0.07400000000000005,0.00012609095524625062,6.257795073886009,0.4781322642027819,1.0,9842.610676570812,11997.456064850552,0.025874718380973133,0.001795101941588143,81b2fbdafcbcb7d2615069435bce741abd5521869b50f7a42c32f84c33ac3c3c,13.911596214999008
5,g10-waist-brake-05,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.771656156128568,0.0035835150862622567,0.07400000000000005,0.0001276284730947927,6.661990279451462,0.5090151497135897,1.0,9383.678414455291,11446.26224040781,0.02518754169276051,0.001795101941588143,242148ebd34775782fe0fee5ab4c56e042ac12d4c0f3791eb4593ddea2843e71,13.930059840000467
6,g10-waist-brake-06,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.770579480415925,0.0034720265785093685,0.07200000000000005,0.00011760989326056274,6.6773012297919845,0.5101849961638131,1.0,9380.378174111076,11440.240319788623,0.02520099114564088,0.001792427922223802,b6a1712acc7cd0466579dc81d1e6a2a437de04cbd7e65ade1d147204082d32e4,13.799953506999373
7,g10-waist-brake-07,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.839252495350069,0.0034720265785093685,0.07300000000000005,0.00011956080318924303,6.677881327247537,0.5102293190134121,1.0,9415.750705945953,11506.720716754278,0.025305563151828706,0.001792427922223802,d1994e03c35958dd0e76170965b402c801afdd4932af9d13930970238b39d80a,13.925373590000163
8,g10-waist-brake-08,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.521079188041808,0.004196334893223741,0.08100000000000006,0.0001643790318264939,6.857572025829317,0.5239587428048073,1.0,9128.81422563322,10970.912882195254,0.026601612426304405,0.001794835255385927,b0c749014c4e1517f725d4a1be7af226a0a0a89479f76d9b42c1eb18a93dfc1a,13.884473214999161
9,g10-waist-brake-09,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.295263613654889,0.004196334893223741,0.08000000000000006,0.0001611614985054706,7.577452753919451,0.5789618546698848,1.0,8368.530613731935,10207.876223706342,0.023333092749859646,0.001794835255385927,e1c140bada96d7119f82b9e8a23f35a3de38794bfe7377af24f50c6f180c40dc,13.716967297999872
10,g10-waist-brake-10,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.579058684775362,0.004340797374954464,0.07800000000000006,0.00015816025050118473,6.594781851614463,0.5038800314497603,1.0,9325.098372873003,11376.059195160848,0.023904074819593613,0.0017964991666653638,7053edd370cac3047baaaf8c49bd06c99640ac1205fbdadd56dcc1894825834e,13.834468630999254
