index,name,status,success,reason,sim_seconds,max_stable_hold_s,feasible,constraint_envelope_pass,impact_pass,infeasible_eligible,infeasible_score,max_joint_excess_rad,any_joint_above_tolerance_s,excess_integral_rad_s,max_joint_speed_rad_s,max_velocity_ratio,max_actuation_limit_ratio,peak_ground_vertical_N,peak_ground_sum_norm_N,floor_penetration_m,self_penetration_m,actual_target_sha256,wall_seconds
0,unchanged-zero-residual-measurement-calibration,COMPLETE,True,success,4.887000000000594,2.000000000000668,False,False,True,True,1.0749265088219584,0.04518521846959589,1.0639999999999936,0.012134843548012591,8.347143742429603,0.6993250454448394,1.0,1626.681419263664,1845.4477378972624,0.00904692154437733,0.0031814764288165204,e7c3e03d1e1a08ae447bcb5fb3a4e9b2f5e53d4112ebb775ae523415eb3b6f9f,5.830848460999732
