joint_name,q_lower_rad,q_upper_rad,q_min_observed_rad,q_max_observed_rad,max_lower_excess_rad,max_upper_excess_rad,max_excess_rad,time_of_max_excess_s,time_above_zero_excess_s,time_above_standing_tolerance_s,longest_consecutive_excess_s,max_abs_velocity_rad_s,declared_velocity_limit_rad_s,velocity_limit_source,max_velocity_ratio,max_positive_actuation_Nm,max_negative_actuation_Nm,max_actuation_limit_ratio,torque_saturation_fraction,min_target_limit_margin_rad,urdf_lower_rad,urdf_upper_rad,urdf_effort_Nm,effective_effort_lower_Nm,effective_effort_upper_Nm
left_hip_pitch_joint,-2.704,2.556,-0.6183524775357215,1.2748460581649934,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,8.213792678075663,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.6881528718226929,118.0,-98.28051853571506,1.0,0.028618488779081738,1.3255564360022547,-2.704,2.556,120.0,-118.0,118.0
left_hip_roll_joint,-0.235,2.906,-0.03929227398518963,1.5288233755267058,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,6.3897944957031925,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.535338010698994,104.91654788457643,-118.0,1.0,0.06320774140415894,0.2351260715452372,-0.235,2.906,120.0,-118.0,118.0
left_hip_yaw_joint,-1.684,3.43,-1.1251273303819005,0.3771220337274263,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.7669386637774696,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.3155947271931526,79.11860394901973,-50.743351379853465,0.6704966436357604,0.0,0.5086022043228149,-1.8588,3.6041,120.0,-118.0,118.0
left_knee_joint,0.0,2.4073,0.02999629144880865,1.9620390868293802,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,5.5411171932493595,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_knee_joint/limit@velocity (declaration; not MJCF clamp),0.4642356897829557,118.0,-83.76825622663446,1.0,0.0008235536339304097,0.029996281862258917,0.0,2.4073,120.0,-118.0,118.0
left_ankle_pitch_joint,-0.803,0.453,-0.8470961331655216,-0.3769195892094205,0.04409613316552152,0.0,0.04409613316552152,2.2039999999997573,0.393,0.39,0.184,5.627821716745343,13.087,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.430031459979013,36.0,-9.283356471593901,1.0,0.025118385834877497,0.030000000894069623,-0.803,0.453,36.0,-36.0,36.0
left_ankle_roll_joint,-0.262,0.262,-0.27593455265513017,-0.001474211931646844,0.013934552655130161,0.0,0.013934552655130161,2.223999999999755,0.20600000000000002,0.192,0.064,3.83744232829518,15.077,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_roll_joint/limit@velocity (declaration; not MJCF clamp),0.2545229374739789,24.0,-22.850298036100508,1.0,0.010706197241095327,3.2747626304618915e-05,-0.2967,0.2967,24.0,-24.0,24.0
right_hip_pitch_joint,-2.704,2.556,-0.44146002614431684,0.9484949836993891,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,5.355796925770425,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.44870952796333996,103.86639927189911,-118.0,1.0,0.0006176652254478073,1.6170727788209915,-2.704,2.556,120.0,-118.0,118.0
right_hip_roll_joint,-2.906,0.235,-0.6944749039946388,0.07305880264429433,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,4.269607242163584,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.35770838154855766,118.0,-70.86566702123949,1.0,0.0022647724933086266,0.0,-2.906,0.235,120.0,-118.0,118.0
right_hip_yaw_joint,-3.43,1.684,-0.5963719265064359,1.6286858522158647,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.737300518574059,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.3131116386204808,45.40205723357745,-94.40361049265692,0.8000305973953976,0.0,0.0691049416065217,-3.6041,1.8588,120.0,-118.0,118.0
right_knee_joint,0.0,2.4073,0.029261145152646134,2.132249525670594,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.588188937369413,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_knee_joint/limit@velocity (declaration; not MJCF clamp),0.30061904636137843,56.8340583588776,-112.59487408676888,0.9541938481929566,0.0,0.029264503717422494,0.0,2.4073,120.0,-118.0,118.0
right_ankle_pitch_joint,-0.803,0.453,-0.8131730287305087,0.23905325073085715,0.010173028730508626,0.0,0.010173028730508626,1.4349999999998422,0.802,0.738,0.343,2.7428248898249312,13.088,X2_URDF-v1.3.0/x2_ultra.urdf#right_ankle_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.20956791639860417,16.143511171171212,-15.790160461997939,0.448430865865867,0.0,0.0,-0.803,0.453,36.0,-36.0,36.0
