joint_name,q_lower_rad,q_upper_rad,q_min_observed_rad,q_max_observed_rad,max_lower_excess_rad,max_upper_excess_rad,max_excess_rad,time_of_max_excess_s,time_above_zero_excess_s,time_above_standing_tolerance_s,longest_consecutive_excess_s,max_abs_velocity_rad_s,declared_velocity_limit_rad_s,velocity_limit_source,max_velocity_ratio,max_positive_actuation_Nm,max_negative_actuation_Nm,max_actuation_limit_ratio,torque_saturation_fraction,min_target_limit_margin_rad,urdf_lower_rad,urdf_upper_rad,urdf_effort_Nm,effective_effort_lower_Nm,effective_effort_upper_Nm
left_hip_pitch_joint,-2.704,2.556,-0.5928127199659102,1.280251210500968,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.3613774051479908,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.19783657884953007,63.181923268588854,-67.63877669456548,0.5732099719878431,0.0,1.3212865777611733,-2.704,2.556,120.0,-118.0,118.0
left_hip_roll_joint,-0.235,2.906,-0.05156461829874309,1.4734544462869945,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.6266156020905314,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.3038384385129467,57.63406264481341,-118.0,1.0,0.0281136638452237,0.23780927324225193,-0.235,2.906,120.0,-118.0,118.0
left_hip_yaw_joint,-1.684,3.43,-1.6553114869267442,0.38320393815002346,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.3166014216440693,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.2778654006069093,53.9965920850465,-40.87175221246025,0.4575982380088687,0.0,0.00466609644889826,-1.8588,3.6041,120.0,-118.0,118.0
left_knee_joint,0.0,2.4073,0.030003232298241044,1.9807121869817557,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.6337160642984427,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_knee_joint/limit@velocity (declaration; not MJCF clamp),0.22065315552098214,58.07242206513038,-54.8161013461247,0.4921391700434778,0.0,0.030003219842910767,0.0,2.4073,120.0,-118.0,118.0
left_ankle_pitch_joint,-0.803,0.453,-0.7577623678314768,-0.3560155317828577,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,1.1550856892571213,13.087,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.0882620684081242,20.595462117160224,-10.106301030407701,0.5720961699211173,0.0,0.08000000238418581,-0.803,0.453,36.0,-36.0,36.0
left_ankle_roll_joint,-0.262,0.262,-0.2474681997100723,-0.0024025195678945986,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,1.1475904775464913,15.077,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_roll_joint/limit@velocity (declaration; not MJCF clamp),0.0761153065959071,17.362022430970793,-17.932279383614116,0.7471783076505881,0.0,0.026232831954956043,-0.2967,0.2967,24.0,-24.0,24.0
right_hip_pitch_joint,-2.704,2.556,-0.48408610897481696,0.9967574204130625,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.917624187748067,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.24443902377245869,96.73710939190833,-74.27813123250995,0.8198060117958333,0.0,1.6132936071157458,-2.704,2.556,120.0,-118.0,118.0
right_hip_roll_joint,-2.906,0.235,-0.7087415079427684,0.07992105454770324,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.075834643432639,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.17391376034120637,118.0,-42.11300723393248,1.0,0.01345223700120919,0.0,-2.906,0.235,120.0,-118.0,118.0
right_hip_yaw_joint,-3.43,1.684,-0.7897697935509913,1.6354221633060801,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.3144298713447022,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.27768346777351727,26.662807353236023,-74.50545750238165,0.6314021822235732,0.0,0.06722342681884763,-3.6041,1.8588,120.0,-118.0,118.0
right_knee_joint,0.0,2.4073,0.029255023743929135,2.1281932769455842,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.2312675896281284,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_knee_joint/limit@velocity (declaration; not MJCF clamp),0.270716118433992,42.23744335726467,-73.89984953156063,0.6262699112844121,0.0,0.029257130622863767,0.0,2.4073,120.0,-118.0,118.0
