index,name,status,success,reason,sim_seconds,max_stable_hold_s,feasible,constraint_envelope_pass,impact_pass,infeasible_eligible,infeasible_score,max_joint_excess_rad,any_joint_above_tolerance_s,excess_integral_rad_s,max_joint_speed_rad_s,max_velocity_ratio,max_actuation_limit_ratio,peak_ground_vertical_N,peak_ground_sum_norm_N,floor_penetration_m,self_penetration_m,actual_target_sha256,wall_seconds
0,g09-early-geometry-00,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-8.307309948527363,0.00511576794189289,0.06200000000000005,0.00018714400396202034,3.653450889219568,0.32410309379131114,1.0,7284.9459101502325,8241.268692186837,0.020553881812188285,0.0013377747618244756,15c154ec1f2dea9d68825c22e81921d15916fc953a20644e6d722d9b6ca1e82f,14.185126549000415
1,g09-early-geometry-01,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-8.163911553150497,0.0041958962819489964,0.057000000000000044,0.0001441317008903121,3.60959204320742,0.32487966755085507,1.0,7206.8127299037205,8133.2358834824645,0.02039108282609592,0.0013376947978960075,9b409719dd207f4751825ee22c102cdbd96fcb9b5996240eda9dd513c5d88cdd,14.193001256999196
2,g09-early-geometry-02,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-8.459725657338954,0.003511919696914223,0.09300000000000007,0.00018020574658221945,3.5002576319172314,0.3130443362703128,1.0,7400.3348403531345,8353.948122179077,0.021026528307752257,0.001691285568737223,1b511ed693fd1552b6fedb9f38e51efa02b90d913851ce20298c964f10fd20f2,14.143014965000475
3,g09-early-geometry-03,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-8.185054662677594,0.004856860222735626,0.08300000000000006,0.00018771943495066452,3.388026839167969,0.308184805164761,1.0,7155.151478757617,8073.018220367034,0.02105621344252115,0.0017172548478247389,8a4a52474c31894e699a7b199b0b12ac277dd3df5f6b26255052a0dd65c665e5,14.280879757001458
4,g09-early-geometry-04,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.525352818162034,0.0035716037241139142,0.07300000000000005,0.00012426640859802715,6.846946241422315,0.5231468705243212,1.0,9284.490608184886,11268.32717769065,0.024408004959143595,0.0017927924786322067,4ae245c52b601f4cc3246ff97a028315e464d8e1bde838e8828f31358f2c40eb,14.205010048999611
5,g09-early-geometry-05,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-9.76644950254957,0.004199675484546417,0.07400000000000005,0.00014356526684178536,8.7380577703892,0.6676388883243582,1.0,7458.927491271588,10005.34804198732,0.02412915816940059,0.0017936847577108297,bce037168f47c1e37e0a0e9088cd1d6d0fe8e89e60a157ecd20240aca16d0cf6,14.204623797999375
6,g09-early-geometry-06,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-9.764760851361343,0.005422382226165923,0.09100000000000007,0.00022604421939885432,9.057694826399915,0.6920610350244435,1.0,7345.2555921178155,9766.501256596583,0.02530549163059461,0.0017242058018859276,3ecfc69e8d806c9c1ff74dbdd7418718781e274403386a8f70412272769827c1,14.0592909650004
7,g09-early-geometry-07,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.016669460826895,0.005190469988799906,0.10000000000000007,0.00023486953606856718,7.229817352893952,0.552400470117203,1.0,8030.376103519463,9743.577768619733,0.02476694061488901,0.0017274620349580383,a0dff109e9cff5af83d6448384161c9a5bc6b7d571e37578603d8e9648c60583,14.09285508999892
8,g09-early-geometry-08,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-7.555504475390523,0.003332017644113894,0.05300000000000004,0.00010657527401385196,3.960898314393605,0.30263587365476813,1.0,6862.239769717433,7818.803777421803,0.018492963395999873,0.0013243583830518432,a3af97f294efd563984487a3b6e3545e87e1c475b4e52dd2d8a973ff52d74391,14.153993089999858
9,g09-early-geometry-09,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,False,-7.780503584233907,0.004026867313998095,0.05200000000000004,0.0001306932020069245,3.9465882232578386,0.3042585505774536,1.0,6876.768733606504,7847.769264859345,0.020180862549713907,0.0013311390372969737,9e68ea1aca65d908cdd96655d4d566eb5c0f051e9783824d4462d3e412032772,14.005259965000732
