joint_name,q_lower_rad,q_upper_rad,q_min_observed_rad,q_max_observed_rad,max_lower_excess_rad,max_upper_excess_rad,max_excess_rad,time_of_max_excess_s,time_above_zero_excess_s,time_above_standing_tolerance_s,longest_consecutive_excess_s,max_abs_velocity_rad_s,declared_velocity_limit_rad_s,velocity_limit_source,max_velocity_ratio,max_positive_actuation_Nm,max_negative_actuation_Nm,max_actuation_limit_ratio,torque_saturation_fraction,min_target_limit_margin_rad,urdf_lower_rad,urdf_upper_rad,urdf_effort_Nm,effective_effort_lower_Nm,effective_effort_upper_Nm
left_hip_pitch_joint,-2.704,2.556,-0.6185838025433508,1.2752082115417027,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,8.265725727964746,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.6925038310962421,118.0,-97.5460636143674,1.0,0.029225736095965103,1.3255564360022547,-2.704,2.556,120.0,-118.0,118.0
left_hip_roll_joint,-0.235,2.906,-0.03653542045744288,1.5291108637383413,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,6.570262631418621,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.5504576601389596,105.71018702378981,-118.0,1.0,0.06739367502726282,0.23340025314129886,-0.235,2.906,120.0,-118.0,118.0
left_hip_yaw_joint,-1.684,3.43,-1.1248365192251293,0.37685378224546845,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.858063896829521,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.3232292138764679,79.1625761657628,-49.5888985564966,0.6708692895403627,0.0,0.5086022043228149,-1.8588,3.6041,120.0,-118.0,118.0
left_knee_joint,0.0,2.4073,0.029983821956296744,1.9615280825318304,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,5.486108316119648,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_knee_joint/limit@velocity (declaration; not MJCF clamp),0.4596270372084156,118.0,-82.10358440218157,1.0,0.0015267175572519084,0.02998380064964294,0.0,2.4073,120.0,-118.0,118.0
left_ankle_pitch_joint,-0.803,0.453,-0.8460542828676656,-0.37705346742297885,0.04305428286766555,0.0,0.04305428286766555,2.208999999999757,0.648,0.647,0.392,5.867056694086271,13.087,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.44831181279791177,36.0,-8.704552831567495,1.0,0.021374045801526718,0.0,-0.803,0.453,36.0,-36.0,36.0
left_ankle_roll_joint,-0.262,0.262,-0.2657723657216122,-0.0020303191452930983,0.003772365721612214,0.0,0.003772365721612214,1.4129999999998446,0.167,0.159,0.07100000000000001,1.983436702340816,15.077,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_roll_joint/limit@velocity (declaration; not MJCF clamp),0.13155380396238084,24.0,-23.13803550835191,1.0,0.007633587786259542,3.2747626304618915e-05,-0.2967,0.2967,24.0,-24.0,24.0
right_hip_pitch_joint,-2.704,2.556,-0.44120363520944667,0.9478038680841713,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,5.336985232072962,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.44713348123935676,102.7051927182705,-118.0,1.0,0.00021810250817884405,1.6170727788209915,-2.704,2.556,120.0,-118.0,118.0
right_hip_roll_joint,-2.906,0.235,-0.6958223690523172,0.07333556343785749,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,4.391199520193035,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.3678954021609446,118.0,-71.17996102412019,1.0,0.0021810250817884407,0.0,-2.906,0.235,120.0,-118.0,118.0
right_hip_yaw_joint,-3.43,1.684,-0.5933820741229425,1.6276964542513972,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.7349213189798838,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.31291230889576777,45.70940880002723,-94.18567070283552,0.7981836500240299,0.0,0.0691049416065217,-3.6041,1.8588,120.0,-118.0,118.0
right_knee_joint,0.0,2.4073,0.02927169103181106,2.1330587609081686,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.5898553892171887,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_knee_joint/limit@velocity (declaration; not MJCF clamp),0.30075866196524703,57.547834755889035,-110.7476124503911,0.9385390885626365,0.0,0.02927576303482056,0.0,2.4073,120.0,-118.0,118.0
