index,name,status,success,reason,sim_seconds,max_stable_hold_s,feasible,constraint_envelope_pass,impact_pass,infeasible_eligible,infeasible_score,max_joint_excess_rad,any_joint_above_tolerance_s,excess_integral_rad_s,max_joint_speed_rad_s,max_velocity_ratio,max_actuation_limit_ratio,peak_ground_vertical_N,peak_ground_sum_norm_N,floor_penetration_m,self_penetration_m,actual_target_sha256,wall_seconds
0,g33-margin-ik-tail-00,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-8.97131148814732,0.0,0.0,0.0,7.835095983831242,0.5986473092780595,1.0,7189.882703501485,8871.213328271897,0.0253717376393002,0.0016629421521072204,97f6a955b43aa01cf06eff03f59a97bbd8e20f6c786a05eabe3fb7bf3deac1d3,13.621292047999304
1,g33-margin-ik-tail-01,COMPLETE,False,time_limit,20.000000000003563,0.19300000000006445,False,True,False,True,-8.586353024886742,0.0,0.0,0.0,11.498191044954808,0.878529266882244,1.0,6482.760912912781,8815.926174472152,0.024000553714944903,0.0016629421521072204,eb004acd1e76e76fdc587cc66e28709c5a8f02502ee9005e47f942f2b97f5fc5,12.848381339998014
2,g33-margin-ik-tail-02,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-8.55666140896659,0.0,0.0,0.0,8.329444148906102,0.6364184099103074,1.0,7007.128116148072,8721.628466207037,0.02342044379917753,0.0016629421521072204,b85990c609f2d0d6794521e0060a60df7e7194dd7097c8b735d64d2000d1fdb4,13.43177375599771
3,g33-margin-ik-tail-03,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-9.25117721219449,0.0,0.0,0.0,10.879802697969215,0.8312807684878679,1.0,6834.158357113476,9222.283952852391,0.025438063606025553,0.0016629421521072204,b2c139fe2802a09b64266d77dfa2494a749a1eb7582615f5ffdab2888279cbc1,12.444499797002209
4,g33-margin-ik-tail-04,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-8.98317628846291,0.0,0.0,0.0,7.787398197903121,0.5950029185439426,1.0,7314.077670055711,9088.499686110197,0.023773700798469063,0.0016629421521072204,5d58b8934c0c1108b2abc04832bddc023daeba461a82110feb660bdd311dbaa9,13.93349471500187
5,g33-margin-ik-tail-05,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-8.793506518479647,0.003722661488237411,0.2980000000000002,0.0007382202235010565,11.067605048616667,0.8456299700960167,1.0,6552.683299651514,8697.301351294202,0.024591193821762516,0.0016629421521072204,0f7982ffab22d3c371abcc9fa602ef7f01784cc84b71c63c5b989e9a0bd97164,13.081759172997408
6,g33-margin-ik-tail-06,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-8.875553258847685,0.0,0.0,0.0,7.642006578045754,0.5838941456330803,1.0,7195.1646348694385,8877.850017589613,0.024514589597348452,0.0016629421521072204,aecd84feb5f7fbedce33f0a25941c26557d0b6148c3b917881b303400aef1952,13.956762589998107
7,g33-margin-ik-tail-07,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-8.615473955169755,0.0,0.0,0.0,11.175905513512655,0.8539047611180207,1.0,6455.926536632201,8691.138375138687,0.02410785024731709,0.0016629421521072204,4c69d497105a158c4fb532bdb817df7e7573479954b34f17a8388796f9aa7e26,12.912872922999668
8,g33-margin-ik-tail-08,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-8.992152446658066,0.0,0.0,0.0,7.737026273575164,0.5911542079443126,1.0,7290.31470423331,8950.473716354256,0.02463174843764996,0.0016629421521072204,d4e76d85965b7b8b4d6a122dae584c26df18da48b63f3fe78c02e87d1d6a9f67,13.44529296499968
9,g33-margin-ik-tail-09,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-8.308425145666428,0.0,0.0,0.0,11.019339731323145,0.8419422166353259,1.0,6346.245961400275,8509.545073520007,0.023315343686732735,0.0016629421521072204,d5aea0e348f9e52a14526fcf516904b01fe3028107dac40a28c6c4b83cf62a09,12.687161672998627
10,g33-margin-ik-tail-10,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-8.875166525952034,0.0,0.0,0.0,7.5472750604600005,0.5766561018077629,1.0,7274.676694892761,8996.24036982666,0.023483783492213993,0.0016629421521072204,c9fb6eb56533bb1a3abe8f78da4b310f172c87b330b7e6bba59e0afeab7ee59a,13.551407172999461
11,g33-margin-ik-tail-11,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-8.76588671976335,0.0,0.0,0.0,10.36848991023379,0.7922134711364449,1.0,6691.525911804705,8808.358251489593,0.024469227283019146,0.0016629421521072204,a1cf2b1aab12842496a4b6687d707dfc082f0416071c30a1e45845817803b2b7,12.477131840001675
