joint_name,q_lower_rad,q_upper_rad,q_min_observed_rad,q_max_observed_rad,max_lower_excess_rad,max_upper_excess_rad,max_excess_rad,time_of_max_excess_s,time_above_zero_excess_s,time_above_standing_tolerance_s,longest_consecutive_excess_s,max_abs_velocity_rad_s,declared_velocity_limit_rad_s,velocity_limit_source,max_velocity_ratio,max_positive_actuation_Nm,max_negative_actuation_Nm,max_actuation_limit_ratio,torque_saturation_fraction,min_target_limit_margin_rad,urdf_lower_rad,urdf_upper_rad,urdf_effort_Nm,effective_effort_lower_Nm,effective_effort_upper_Nm
left_hip_pitch_joint,-2.704,2.556,-0.5930365659567961,1.2801583833452028,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.3310910810233594,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.19529918574257368,62.481427464352954,-67.66078709598925,0.5733965008134683,0.0,1.3212865777611733,-2.704,2.556,120.0,-118.0,118.0
left_hip_roll_joint,-0.235,2.906,-0.05160721493449451,1.4732617761131808,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.7122821454134245,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.3110155952926797,57.92423892944953,-118.0,1.0,0.027660217654171704,0.23656105351587756,-0.235,2.906,120.0,-118.0,118.0
left_hip_yaw_joint,-1.684,3.43,-1.6545496833526325,0.38309252509294733,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.2969627454561845,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.27622006915685193,54.07359879072749,-41.2450230353856,0.458250837209555,0.0,0.00466609644889826,-1.8588,3.6041,120.0,-118.0,118.0
left_knee_joint,0.0,2.4073,0.03000534257058355,1.980653659175203,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.553816029995664,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_knee_joint/limit@velocity (declaration; not MJCF clamp),0.2139591177945429,59.76919053395649,-54.86595600092977,0.5065185638470889,0.0,0.030005759000778204,0.0,2.4073,120.0,-118.0,118.0
left_ankle_pitch_joint,-0.803,0.453,-0.757748852879875,-0.35450612858545477,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,1.138590954225957,13.087,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.08700167755986528,18.530057456780273,-10.145385734752596,0.5147238182438965,0.0,0.08000000238418581,-0.803,0.453,36.0,-36.0,36.0
left_ankle_roll_joint,-0.262,0.262,-0.24867782564049204,-0.0001497637277575483,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,1.132928762446156,15.077,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_roll_joint/limit@velocity (declaration; not MJCF clamp),0.07514285086198554,17.2556213874376,-17.905632745106413,0.7460680310461005,0.0,0.026232831954956043,-0.2967,0.2967,24.0,-24.0,24.0
right_hip_pitch_joint,-2.704,2.556,-0.4840668780570632,0.9966690440030659,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.9068380765016237,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.24353536163720038,97.0083413395468,-74.33687147989458,0.822104587623278,0.0,1.6132936071157458,-2.704,2.556,120.0,-118.0,118.0
right_hip_roll_joint,-2.906,0.235,-0.7086247907705318,0.07984595977951639,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.0173189738434782,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.16901130813031823,118.0,-42.68331757931986,1.0,0.01345223700120919,0.0,-2.906,0.235,120.0,-118.0,118.0
right_hip_yaw_joint,-3.43,1.684,-0.7902007963340988,1.6349016625652513,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.1291163967156352,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.262157875059956,26.314332083567937,-74.49489104843747,0.6313126360037074,0.0,0.06722342681884763,-3.6041,1.8588,120.0,-118.0,118.0
right_knee_joint,0.0,2.4073,0.029254521942790577,2.128029613056702,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.2327282871648433,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_knee_joint/limit@velocity (declaration; not MJCF clamp),0.2708384959085827,39.67764673564137,-73.97189312004016,0.6268804501698318,0.0,0.029255264997482308,0.0,2.4073,120.0,-118.0,118.0
right_ankle_pitch_joint,-0.803,0.453,-0.7754987044214855,0.4317738901506585,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.587957099069544,13.088,X2_URDF-v1.3.0/x2_ultra.urdf#right_ankle_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.19773510842524022,19.84653109474781,-15.34795978200301,0.5512925304096614,0.0,0.048429668784141566,-0.803,0.453,36.0,-36.0,36.0
right_ankle_roll_joint,-0.2625,0.2625,-0.11203800822456,0.250771351048202,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,0.9627332665339828,15.077,X2_URDF-v1.3.0/x2_ultra.urdf#right_ankle_roll_joint/limit@velocity (declaration; not MJCF clamp),0.06385443168627597,16.200272730044205,-6.842525276565894,0.6750113637518419,0.0,0.02681904360651971,-0.2967,0.2967,24.0,-24.0,24.0
waist_yaw_joint,-3.43,2.2078,-0.517994268898938,-0.0008105509745809403,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,0.9425764277627042,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#waist_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.07896920473883245,21.202297225892792,-19.85347830590845,0.17968048496519315,0.0,2.2100429957013814,-3.43,2.2078,120.0,-118.0,118.0
waist_pitch_joint,-0.314,0.314,-0.3121442901666331,0.31237615027583765,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.1882901337551055,13.088,X2_URDF-v1.3.0/x2_ultra.urdf#waist_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.243604075011851,48.0,-48.0,1.0,0.16157799274486095,0.0036326171159744014,-0.314,0.314,48.0,-48.0,48.0
waist_roll_joint,-0.488,0.488,-0.16664982348840446,0.30141132457784375,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,1.4952638069145956,13.088,X2_URDF-v1.3.0/x2_ultra.urdf#waist_roll_joint/limit@velocity (declaration; not MJCF clamp),0.11424692901242327,30.31176890751235,-25.037590694978775,0.631495185573174,0.0,0.2128587756156921,-0.488,0.488,48.0,-48.0,48.0
head_yaw_joint,-0.349,0.349,0.00034507370680417085,0.000988414253127242,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,0.0016925295033845531,6.019,X2_URDF-v1.3.0/x2_ultra.urdf#head_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.00028119779089293124,0.0,-0.010210938620280921,0.003927284084723431,0.0,0.34832237985311076,-0.349,0.349,2.6,-2.6,2.6
head_pitch_joint,-0.3838,0.3838,-0.005968749598858066,-0.0004042199306047389,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,0.03456917663801353,6.28,X2_URDF-v1.3.0/x2_ultra.urdf#head_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.005504645961467123,0.060685590268329634,-0.010136611822276013,0.10114265044721606,0.0,0.380826827723626,-0.3838,0.3838,0.6,-0.6,0.6
