index,name,status,success,reason,sim_seconds,max_stable_hold_s,feasible,constraint_envelope_pass,impact_pass,infeasible_eligible,infeasible_score,max_joint_excess_rad,any_joint_above_tolerance_s,excess_integral_rad_s,max_joint_speed_rad_s,max_velocity_ratio,max_actuation_limit_ratio,peak_ground_vertical_N,peak_ground_sum_norm_N,floor_penetration_m,self_penetration_m,actual_target_sha256,wall_seconds
0,g24-delayed-tail-00,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-9.73089682035325,0.0,0.0,0.0,6.524116729511584,0.49848080146023716,1.0,7950.968416906913,9677.022219377526,0.023821715233981494,0.001656512180619064,37ed6c8257bd9968080dfb273b34dd1a8dfbe612f162a7eb3bc05dbcf1c0b77f,14.050836340999012
1,g24-delayed-tail-01,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-9.495090743434615,0.0,0.0,0.0,6.412484924899673,0.489951476535733,1.0,7690.871318719306,9640.019170059679,0.023312214605218838,0.001656512180619064,b94e508605a75a72a9226e99905baa23907777f70b6e5ccdbd712337b8bd68a6,13.945357881000746
2,g24-delayed-tail-02,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.403561915435404,0.0,0.0,0.0,6.142486934512919,0.46964736354369735,1.0,8352.136278586946,10112.279934015149,0.025547030418113105,0.001656512180619064,7439e641013471ab1e2bab2ed038b7081beaa275e59e659b516986c442841d79,13.92541346500002
3,g24-delayed-tail-03,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-9.57551463404758,0.0,0.0,0.0,6.3614746222343665,0.48605399008514416,1.0,7718.509130917615,9566.271958546353,0.02425227249209809,0.001656512180619064,07cda1545571599c602601c7836a23dd676ca8d4316c5402f20079f41285b404,13.520548090000375
4,g24-delayed-tail-04,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.655488769051837,0.0,0.0,0.0,6.039914448572472,0.4716701994244169,1.0,8422.278656796676,10499.41361278385,0.025539238370574854,0.001656512180619064,ffcef441f118d624e0fc99d0d620c1b632e86190a31053ee37d074397a565d86,13.576343340000676
5,g24-delayed-tail-05,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.296574093949484,0.0,0.0,0.0,6.1150289262587245,0.46728706751345056,1.0,8307.202715412674,10221.905307471652,0.024289763551078,0.001656512180619064,ca866c17c7841117cbf7e132904ccbad36a16c4bc8e5e889de0fd2ead95664f4,13.56988275599906
6,g24-delayed-tail-06,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.11040997183578,0.0,0.0,0.0,6.50156808378704,0.4967579526120905,1.0,8086.660807982432,10129.998415312532,0.024290363641909868,0.001656512180619064,02a300efcd79b9ccebecd7a1b36ce4d67f6c49b152f96a4c2b30c2d97d8af012,13.64626750699972
7,g24-delayed-tail-07,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.529082494320692,0.0,0.0,0.0,6.125922979522224,0.468659455500436,1.0,8473.431403557843,10481.04092065058,0.024200165005769367,0.001656512180619064,930b7bfed5183c713443b183536c1d489e89cabda5800783055e01137e16eb8b,13.752671756999916
8,g24-delayed-tail-08,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-11.06848848272678,0.0,0.0,0.0,5.959391706659755,0.4655737501460047,1.0,8853.63944953967,10743.689665010166,0.02567714979582067,0.001656512180619064,ff5bb71c3c7bf9b05a427f833eeca5360bacbb7155b558ca780975c711a8ee94,13.601876048000122
9,g24-delayed-tail-09,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.954630177586367,0.0,0.0,0.0,6.2455872399592485,0.4771995140555661,1.0,8867.189451088127,10691.187134034672,0.024826572983756012,0.001656512180619064,f49821892ece52ea922a947f19f8e20802f9eea1ba56634c2d4b27c1fd5e4401,13.710294755999712
10,g24-delayed-tail-10,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.101501435096745,0.0,0.0,0.0,6.376039708695373,0.4871668481582651,1.0,8243.481765384953,10043.919138594412,0.023756704137773227,0.001656512180619064,ad0dc40b90c2b9781f8de16cd638dda17be3a5453a14b54992561cab538983d4,13.72631942299995
11,g24-delayed-tail-11,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.462430792296054,0.0,0.0,0.0,6.376333716357541,0.48718931206888305,1.0,8504.921600813617,10394.22271226999,0.02384696664209754,0.001656512180619064,560df70c982721a82b218c3699573ae17c75bd8a52cfe40cd77effd949a0b34f,13.750661755999317
12,g24-delayed-tail-12,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-11.240448293670486,0.0,0.0,0.0,5.831817168082116,0.4661988725255503,1.0,8868.980249478169,10995.88880821448,0.025916589096618696,0.001656512180619064,d7ea2e395456a35f57151dda72282bbffa018b6e3fd607d3c6e063167d0c0395,13.671214922998843
13,g24-delayed-tail-13,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-11.374071757372752,0.0,0.0,0.0,6.201744755881469,0.4738496910056135,1.0,9061.633305264795,11045.40052703548,0.02580745593175776,0.001656512180619064,ba7c3f3368f9d957ac617e22942c5115f4bc3cf4cfdd67dc7a12ba7f8ed76109,13.654417339999782
14,g24-delayed-tail-14,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-11.199793653162903,0.0,0.0,0.0,5.909461858739564,0.4703184648421781,1.0,8866.84309404227,10883.688831458545,0.02611540733505456,0.001656512180619064,c2e3c9c96416b2b71eb4c44ab548fa6419a3e359d124bcf3188c5549efe0e3d4,13.705160672998318
15,g24-delayed-tail-15,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.723759630701554,0.0,0.0,0.0,5.885433690850029,0.469292307282463,1.0,8579.420749386547,10465.794797480961,0.025450403538576666,0.001656512180619064,bb15771974d40328806917ec92ec7598bccddd6a3ab9b052842db211d7b964fc,13.449953589999495
16,g24-delayed-tail-16,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-11.584314976139458,0.0,0.0,0.0,6.224707229321301,0.4756041587195371,1.0,9477.392230399682,11216.256815344408,0.024560046563112448,0.001656512180619064,61300e71b4e8d79b3c8182b982cd3fbcb8c1202de03cda7c83ea9714a8105b03,13.491141589000108
17,g24-delayed-tail-17,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-11.751125983835598,0.0,0.0,0.0,6.175935530902259,0.4721037954667768,1.0,9447.533069152778,11252.993996309753,0.02605089801095968,0.001656512180619064,82993b532b3ab2b5570c7a256f9da9398b706f577a3f34da35e733cd300a09c1,13.529912714000602
18,g24-delayed-tail-18,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-11.85257273005474,0.0,0.0,0.0,6.1238042833721495,0.4741188239704098,1.0,9602.415372273159,11433.06790560578,0.025232952536555442,0.001656512180619064,3355d8a40d921416f3c1659d9c98337d0da876900be9d17006829ac3e656dad3,13.503002589999596
