index,name,status,success,reason,sim_seconds,max_stable_hold_s,feasible,constraint_envelope_pass,impact_pass,infeasible_eligible,infeasible_score,max_joint_excess_rad,any_joint_above_tolerance_s,excess_integral_rad_s,max_joint_speed_rad_s,max_velocity_ratio,max_actuation_limit_ratio,peak_ground_vertical_N,peak_ground_sum_norm_N,floor_penetration_m,self_penetration_m,actual_target_sha256,wall_seconds
0,g20-arm-extension-00,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-9.025783665942667,0.0016351408021753056,0.09400000000000007,8.180445208874177e-05,6.528887033930631,0.49884528070985873,1.0,7357.687107197471,9263.455957663344,0.022465595056846248,0.001656512180619064,7957bd9b0b3eea39625655551421d4493d64f6af52880d9227ca1f83117f8f88,13.688100007000685
1,g20-arm-extension-01,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-8.666528621375686,0.0011953275418365439,0.08400000000000006,5.8829021338631236e-05,7.231233851654613,0.5525086989344906,1.0,7107.710429683368,8918.129859343133,0.022385718546532374,0.001656512180619064,e077a4e5a958ac373ddaa963aa90ed65431a2d3fbe20d156071e1ab56608210e,13.739020548000553
2,g20-arm-extension-02,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.622250440057778,0.0016457308287876615,0.08200000000000006,7.380900691153192e-05,6.114799288509198,0.4769507596970237,1.0,8424.808757299756,10498.430038693828,0.024922835450507337,0.001656512180619064,e225b8179beb298725fb743bfcc8103d34d465044c9e344b8dd528fb3face0be,14.064550672999758
3,g20-arm-extension-03,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-9.50174923430976,0.0017439550915837043,0.07800000000000006,7.410835916626178e-05,6.307954048970245,0.48196470423061166,1.0,7758.279146712796,9664.695970289618,0.02255723920451823,0.001656512180619064,e587d3e8e9957fc4b96f3a507a3af9b20ca9b93604c3afb08c42c0cda47e8b13,13.86335813200094
4,g20-arm-extension-04,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.546087577070539,0.0021397173063695263,0.08500000000000006,9.780498234561922e-05,6.014189230320459,0.4756588846402231,1.0,8356.087465096709,10443.791618084131,0.02479163926965422,0.001656512180619064,4103a9e6256c8f35ecdf2c2c57eb7795624c4e4790308c818c40dc6494678367,14.102010257000074
5,g20-arm-extension-05,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.524191315203705,0.002198616582851143,0.08900000000000007,0.00011606899764645507,5.934275217282742,0.4698965994078623,1.0,8336.195798689478,10377.327717950997,0.02500105419815002,0.001656512180619064,48c67615e43867d9b702da0e0cf9db864c782cb039a5dc0fc1870e4930196a8e,14.18784742400021
6,g20-arm-extension-06,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.169160468591652,0.003046235076516801,0.07200000000000005,0.00010322478825595275,5.429127355029859,0.46041667104143813,1.0,8780.676898548016,10871.741870031377,0.025807318015871314,0.001656512180619064,025320e51d0be85133ea1c49155e0801ae630374a27423de560e959858b0a667,14.569185715001367
7,g20-arm-extension-07,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.489382771831666,0.002809152559281991,0.09400000000000007,0.00015371157047388946,5.603418685701061,0.4663156849452767,1.0,9199.755845907817,11077.846358942323,0.02537169011152804,0.001656512180619064,80be16a6d3ed12d21acee1cefb5f78db052f4e4077d3a6d40dc233d59ae80b9b,15.015448841000762
8,g20-arm-extension-08,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-9.837057167067366,0.0012034874723780842,0.05300000000000004,4.0515728986176505e-05,6.411487319895104,0.48987525365946705,1.0,8001.901536140484,9802.662527793222,0.023634492256096727,0.001656512180619064,06b931723d52dbfb42e56435172b1321bb42c8e1d1b37960201f429a832397a1,12.81278458900124
9,g20-arm-extension-09,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-8.916475513357609,0.00012299255456049707,0.007,1.3280617493548474e-06,6.875870463776776,0.5253568508386901,1.0,7379.636041175351,9064.22577921868,0.02264134489114833,0.001656512180619064,4c7ba754a00fb0cf116c12866621f3edb9a2d3096de18147535897d84d8cd632,12.907361297000534
10,g20-arm-extension-10,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.23315385685662,0.001211117682371865,0.060000000000000046,4.490054261584565e-05,6.241910795924749,0.4769186121580646,1.0,8329.281925435598,10278.407013499776,0.023077334690074634,0.001656512180619064,d71689b612fe6cdc328c2a15941bec739e88ed980543243cb0f71c1170350c76,12.555402381000022
11,g20-arm-extension-11,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-9.800846269738866,0.0007271940150462841,0.04400000000000003,2.031590543016637e-05,6.471431714712776,0.4944553571754872,1.0,8006.430473269205,9831.695878185732,0.023269801907482138,0.001656512180619064,f493ae1136375252fdc400a99cb3e0585db9cc18b73bc46e0dec5a87303e21a9,12.948920048000218
12,g20-arm-extension-12,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.774783276251787,0.0011019631194022494,0.08400000000000006,6.0290466001804555e-05,5.966848919082462,0.47070614687467804,1.0,8818.60015452668,10472.539834792553,0.024331765848823864,0.001656512180619064,72e183adbf1a65acfe7b1b699cf097a268821b49bc1a363ddf16671066a763d9,13.014834380999673
13,g20-arm-extension-13,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.95267937096299,0.0010951539746516525,0.07700000000000005,5.006888773519591e-05,6.180481148894848,0.4789950556642409,1.0,8804.760446494158,10880.805731419972,0.02402918641352461,0.001656512180619064,7b26f0cb094ab4c25a7d3d03595a52ea761e6c596c227b3f47ef845d7e8f972a,13.428299422999771
14,g20-arm-extension-14,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.23820813012943,0.0014047727900264317,0.08700000000000006,6.675322276601514e-05,5.7470409183593265,0.47880875670094464,1.0,8187.771522755181,10071.169935402975,0.02491527771497387,0.001656512180619064,8f4a43ec3c0080d7a35b7c138baeab8447a9700bcacfd83fdc3cd425d9e7f221,13.172978882001189
15,g20-arm-extension-15,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.808128176307278,0.0016468623086035583,0.10100000000000008,9.381506050599456e-05,5.821848650762946,0.47113885751646006,1.0,8617.410845674609,10672.326635362604,0.024677984088672222,0.001656512180619064,73570323095c62f1b58edb18ef3656f305466e11cd0c2f6d2473859d868c8eee,13.373046589998921
16,g20-arm-extension-16,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-9.726505088737099,0.00034318022422324956,0.022000000000000013,5.862222538255136e-06,6.430895801828522,0.4913581755675827,1.0,7916.630408534736,9770.98236058756,0.023370055627963786,0.001656512180619064,d1777455069a77c3003b9e7be8739cb625b19acb375f160790a06e5e4b3078e1,13.160937505999755
17,g20-arm-extension-17,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.921141294623144,0.0,0.0,0.0,6.764564778607182,0.5168524433532383,1.0,8850.0349109538,10733.972142196548,0.02440499442992583,0.001656512180619064,e7b6ec34f79f7241792fb7791ad2e360398cebc5403588fed5ed27aa555a84bf,13.227110090001588
18,g20-arm-extension-18,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-9.956539893836098,0.0006545068636659712,0.035000000000000024,1.5963376771485067e-05,6.468446554983676,0.4942272734553543,1.0,8215.600854264085,10122.708411585043,0.022020381054171825,0.001656512180619064,6770ba8fa4e59f874e5b0781f286841944891394155ad99b6f009f5d38df5091,13.456776381000964
19,g20-arm-extension-19,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.625122897836295,0.0,0.0,0.0,6.553416374559398,0.5010587981741957,1.0,8586.84750572841,10355.630056970695,0.025046331371523706,0.001656512180619064,7324d239c7768a626516a65b1234898ff8d1ecb32dd2f87606432c77b59875fc,13.0203571309994
20,g20-arm-extension-20,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.531869974609947,0.0007648196073719027,0.04000000000000003,2.082136488421337e-05,6.138307805559075,0.4690027357548193,1.0,8524.779508717324,10412.296061064124,0.024081742283714985,0.001656512180619064,77bff6e4e3a0c2303f35ec00673b0a4c1c5b0ea5dd3392d18db53a132c325bc2,13.165115007001077
21,g20-arm-extension-21,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.953343671678946,0.0,0.0,0.0,6.2312291618494955,0.49348643651231505,1.0,8840.967374478241,10644.403323454664,0.025189807852696006,0.001656512180619064,61f9415e97188c851b54c9e4735c5ab54ce3ef68b002f24d3338ca2e64a9668c,13.160651631000292
22,g20-arm-extension-22,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-9.35652766600564,0.0010510934890408108,0.07100000000000005,4.678279125578492e-05,5.7940384718462585,0.4556987198759532,1.0,7753.651489636638,9199.968772937853,0.023630551550395618,0.001656512180619064,4a65aa314d78ec411df358791fa162ab8541d849dfa7f7a9b54f39a39b77e14b,13.06688925600065
23,g20-arm-extension-23,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.43109489839563,0.00042924617676881605,0.035000000000000024,9.373523782840898e-06,5.972058524486114,0.48445954179825673,1.0,9268.388461826456,10779.748247682779,0.026381461676128426,0.001656512180619064,93df9f2aa7e57f0e9cd8058a8f0f0673b053fcb52d2640ec5abb764842bbd86b,13.156231714998285
24,g20-arm-extension-24,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-9.424409593132872,0.0,0.0,0.0,6.149113462430268,0.469828351347056,1.0,7860.1726879365315,9640.669467013855,0.021583794065418355,0.001656512180619064,2755a22f93042d73cccf1a0af645b8ff2ae133fb2a247fd154cec4dc75111577,12.775143922001007
25,g20-arm-extension-26,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.075320567843024,0.0,0.0,0.0,6.244178123311658,0.477091849275035,1.0,8419.5814564822,10248.263754154403,0.021403169811427147,0.001656512180619064,10af67e33b3a62291042b26a2f8c0ff3abd2db4e0e3148530205bb146c90d01d,12.88852788099939
26,g20-arm-extension-28,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.569559317847823,0.00020154025156421396,0.014000000000000005,2.65814152249988e-06,6.020010154366365,0.45996410103654994,1.0,8795.984614802997,10205.623371980724,0.023965874386931152,0.001656512180619064,48b49ab490c31d20a9a9b67aa2e882d7a939253344c51e2248e99173485f46ec,12.529154339999877
27,g20-arm-extension-29,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-10.110372190131764,0.0,0.0,0.0,5.763892574859197,0.4860282778848973,1.0,8215.616973415532,9681.284216632892,0.025724104252959762,0.001656512180619064,94ed4a8427a57fd72a03f3e3584b8759a70a7757d296adb703876774a13675c8,12.593868505999126
28,g20-arm-extension-30,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-9.183405568138184,0.0005002269717079288,0.027000000000000017,1.0033941350897633e-05,5.758198469545814,0.450024988045045,1.0,7797.09370297071,8953.2310189215,0.023081736846819412,0.001656512180619064,5955a5072f8827a660df998e15012d2e1344508a3e489f8bb174655eec04a810,12.89268004800033
29,g20-arm-extension-31,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-9.913070447821212,0.0,0.0,0.0,5.701578168808515,0.48322253179673913,1.0,8008.663380328026,9383.094958467309,0.026553380763312318,0.001656512180619064,5d0b95553d4992c4caf91eae62b71058a380adadf51793ea6981dd73502478b5,12.713546090000818
