index,name,status,success,reason,sim_seconds,max_stable_hold_s,feasible,constraint_envelope_pass,impact_pass,infeasible_eligible,infeasible_score,max_joint_excess_rad,any_joint_above_tolerance_s,excess_integral_rad_s,max_joint_speed_rad_s,max_velocity_ratio,max_actuation_limit_ratio,peak_ground_vertical_N,peak_ground_sum_norm_N,floor_penetration_m,self_penetration_m,actual_target_sha256,wall_seconds
0,g26-adduction-00,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.80915085796807,0.0006022867662567322,0.02000000000000001,8.254716370779846e-06,6.587245035496377,0.5227419852517546,1.0,9335.259265209635,11389.379034854106,0.026708614944718434,0.0016629421521072204,92c9ad16ad2ccf34a72bc07c69c84fb7678bf755b37692d318bdfa47a1ced3cf,13.709557255999243
1,g26-adduction-01,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.765002133704424,0.00034556161195303803,0.014000000000000005,3.6140178017597946e-06,6.576181336693985,0.522569400278752,1.0,9296.93709139813,11372.557997619717,0.02666576894249914,0.0016629421521072204,ee08de8b563bf805d5bc16e52c33849adb211d40e5fd5ea48ee6c6161379c521,13.747335964999365
2,g26-adduction-02,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-11.59649953161561,0.0,0.0,0.0,6.635349474677228,0.5214442928486569,1.0,9232.058347164422,11258.208037574412,0.026139193304156427,0.0016629421521072204,3dc1949eee05abd9322d5d6443914024b38dc3516aac17258c79090bb73bed7a,13.909612380999533
3,g26-adduction-03,COMPLETE,False,time_limit,20.000000000003563,0.0,False,True,False,True,-11.058550650186248,0.0,0.0,0.0,6.808441754533527,0.5247029652522374,1.0,8815.237674893886,10765.658163998818,0.026017355530591493,0.0016629421521072204,54ddf82f3bd089c5e70580dce7b54beb049cb41b62d2346e67188238b749822d,13.917086257000847
4,g26-adduction-04,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.393183726477996,0.0011125180748791097,0.027000000000000017,2.03309801695693e-05,6.141908896973294,0.5179954884138952,1.0,9063.933641831196,10770.507117041903,0.027368097364502547,0.0016629421521072204,58abb90ce63941f57abad21c0ba3a28b676be859a2d050c4e7ab87088afa850c,14.004531672999292
5,g26-adduction-05,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.943105717711793,0.0007441001666885216,0.022000000000000013,1.1304993833831158e-05,6.303562232908935,0.5234045751403401,1.0,9260.576216939442,11253.121438751652,0.028962856242714094,0.0016629421521072204,05121c4b3f313d754bacb41d82ba1c72ab6e84c8372620228a2c93512dc2680a,13.94802367399825
6,g26-adduction-06,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.399835501507743,0.00025821892976640726,0.010000000000000002,2.3150067150097267e-06,6.381086171210345,0.5207115676537072,1.0,9029.084046372185,10945.403100525207,0.026947732942029054,0.0016629421521072204,4799f281e8979559dbf07c2be951e3c12649ab91d6aa582a8a01c9064936e85d,13.47129267300079
7,g26-adduction-07,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.507164681037665,0.0001345675992528994,0.005,8.811664904568306e-07,6.645676012752185,0.5231841284255209,1.0,9132.69748900259,11153.666790277399,0.026366627775107787,0.0016629421521072204,d42ffa4a732b5f5aeed62ee3e6d92afe6363d78eb1718eca7a8860b2a8ac7e9a,13.347628256000462
8,g26-adduction-08,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.467185862223152,0.0019525897572949535,0.036000000000000025,4.581241583925383e-05,5.9405987074974185,0.5210517065015715,1.0,8962.711207940147,10639.934929491352,0.02907452811535674,0.0016629421521072204,55f1b9d1596ff470f7270641501e2c012c6ed83ca1ceca51c160423c506f2c84,13.296100965000733
9,g26-adduction-09,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.944282390882952,0.001318851938822474,0.03000000000000002,2.602401758048778e-05,6.188839395395307,0.522125107060734,1.0,9212.877990281191,11317.392868946,0.028807544234161625,0.0016629421521072204,113862fccd1e0eb209777b04e475d77c178e854409609538eeea2a2b44b4fda0,13.395590714999344
10,g26-adduction-10,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.69266964860147,0.000962415732323807,0.026000000000000016,1.6463479842207473e-05,6.42430054686847,0.5176414921279441,1.0,9448.204329932305,11092.144544509356,0.02641312007514475,0.0016629421521072204,65c073b985a4c2092b509a08249e0a3206857082f5312d98289fd3eef43c8db5,13.499779006000608
11,g26-adduction-11,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.34557668970778,0.0006261355204287833,0.02000000000000001,8.77549714603243e-06,6.723175043348443,0.5184802054114009,1.0,9101.01953554728,11077.468337265746,0.025349461374064214,0.0016629421521072204,81ddd6572943a225c3f0ebaeb2efa3da73e5b8a37d59cd3622f257a037a56a25,13.614184006000869
12,g26-adduction-12,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.322328346613471,0.001874624096887323,0.036000000000000025,4.387917490240312e-05,5.833501026680344,0.5133281248687366,1.0,8208.838740377556,9822.530986381078,0.02691042717565041,0.0016629421521072204,732f27e151b3b54bea636eb36860ca7e394e1812dba2ee491631369e37a1581d,13.343343423000988
13,g26-adduction-13,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.970502870065236,0.0016742659498185097,0.03400000000000002,3.693861181564107e-05,5.853007935720192,0.5140686361643302,1.0,8678.650989412585,10476.39385923235,0.02699565542672025,0.0016629421521072204,06d38ad18ee023325deaabe1f3852889c69acc52e5504d37785a5e06ee567f4d,13.482748755999637
14,g26-adduction-14,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.254141374266629,0.0011504253926906127,0.028000000000000018,2.134690647115184e-05,5.860376375858842,0.5171651780431608,1.0,8171.480026741601,9773.808224195916,0.026891369330297815,0.0016629421521072204,857de27ad660c91da45f02c4e8b54981e3912e64379f21d5293104943a001c2a,13.517757923000318
15,g26-adduction-15,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.378347225421132,0.0007026959524138454,0.02100000000000001,1.0314913822388363e-05,6.251539734187632,0.5208825795636459,1.0,8983.95088402408,10652.138228233995,0.028340628866112508,0.0016629421521072204,f15c1fef1c8e19880cb8e86a701524bb6b6c112699e9145a3bdc62ad628dfdab,13.552607630999773
16,g26-adduction-16,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.444276850791727,0.0024549540926669944,0.04100000000000003,6.448644843417917e-05,6.130881853681081,0.5202476864245894,1.0,8820.84822504472,10652.730240300754,0.029501757282195146,0.0016629421521072204,26aeb34aa82d10e3f32c4912717f5ab915048d8ce142d721b7aef7163bcee75d,13.34628275599971
17,g26-adduction-17,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.260786496301543,0.0021617880717886284,0.03800000000000003,5.32925719450159e-05,6.184245627263604,0.5197856374469277,1.0,8612.186949118995,10632.781572196698,0.029157098575962118,0.0016629421521072204,e3b0461ccf556196e6164739d1a520a060882f716113cc29f102942a52ec159a,13.426882714000385
18,g26-adduction-18,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.426722050699428,0.001485999456021625,0.03200000000000002,3.0963442980210424e-05,6.343880296030511,0.5193800839267958,1.0,8876.70673168139,10794.343585937246,0.028529683707366263,0.0016629421521072204,ab6e9fda03f3bed105c9d1e22f4d7655678ae920cb42a4250728fdcd5575e8a1,13.254643214999305
19,g26-adduction-19,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-12.092061652792848,0.0009037148563725284,0.025000000000000015,1.4973305036579348e-05,6.441820123635268,0.5192123472275098,1.0,9589.973314023679,11255.396633465396,0.02843681029527373,0.0016629421521072204,e8b41a9c08e0a7ddceff1bd1ddfa5e1d7fdb06aedc4869af9752c60138ec54cf,13.413090839998404
20,g26-adduction-20,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.841603334699975,0.002454467801642324,0.04200000000000003,6.590512315685528e-05,5.840242052844924,0.5182203051001648,1.0,9146.696280428183,11026.258520328647,0.02941751910849197,0.0016629421521072204,27f68c42cc0d626ad33140e3df4c1a1dfec2269834cf35e0ed9fbda5fa998a34,13.399060298001132
21,g26-adduction-21,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.066209642340693,0.002116240269699976,0.03900000000000003,5.282226683391145e-05,5.915484903627305,0.5198670928897161,1.0,8504.581139439397,10264.02750749078,0.029783689847781833,0.0016629421521072204,1c9c437a1934ef7d69bfda038b42fc06ac266930393c45bd11b0ef7e7683d907,13.471613589999833
22,g26-adduction-22,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.128994417446965,0.0019319633842008743,0.036000000000000025,4.5504608063622827e-05,5.944268554536098,0.5195237083060182,1.0,8756.877613728793,10519.99693465049,0.02773758341407999,0.0016629421521072204,e96542772bfec5ec1c62bbff98614d8cbe3be696c75b8a498535ef9f8e8f1e3c,13.412526631000219
23,g26-adduction-23,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.939504049535318,0.0016132591361134874,0.03300000000000002,3.479788721444076e-05,6.092299640553049,0.5228340281557379,1.0,8527.51613500012,10183.767582003647,0.029015194106059072,0.0016629421521072204,a64303c87fc35680532599d05fa314edae114771046f0a11ace3fbffd712e44a,13.492954797999118
24,g26-adduction-24,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.616460913776802,0.001957889724392481,0.03800000000000003,4.862107052598085e-05,6.3455239491503885,0.5167265954428614,1.0,8411.570442120144,10094.05465637723,0.027120294809965168,0.0016629421521072204,33f2b0d66146e32e965441751d30ff388f33f5b1e7f247c74769dd458c58fa9a,13.547864423000647
25,g26-adduction-25,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.163354484569398,0.0024586673246959623,0.04200000000000003,6.506690999241926e-05,6.55701412671805,0.5169212490685119,1.0,8692.31823890441,10516.469849901467,0.028353605502981938,0.0016629421521072204,eb7394757464fdeeec0ebb032069ad574ea557c9e98886cdd18fee44d489cd19,13.710303632000432
26,g26-adduction-26,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.770905079986205,0.0022182939682754976,0.03800000000000003,5.529062181606814e-05,6.597890643470691,0.5133986039149998,1.0,8551.385857247473,10329.663553633538,0.02655075318685017,0.0016629421521072204,0265da017f2219270a7eec2b0aaef647318dcfd35760ebc20a71bd7e10795b3f,13.35916050599917
27,g26-adduction-27,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.72086131940751,0.001328061844101447,0.03000000000000002,2.6377322781733215e-05,6.766209970759282,0.5169781456875979,1.0,9295.33604235177,10885.672582997378,0.02845259350837602,0.0016629421521072204,5434f244d07424fb825587f8ff4f7baf72932c8e9b8e3a10ea7ce8ae9d23ad5a,13.433436381999854
28,g26-adduction-28,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-11.066873388656504,0.0015613192382508134,0.035000000000000024,3.661863670112275e-05,5.532655327258368,0.5237086884855647,1.0,8624.003542523407,10174.657663659224,0.029645210179582854,0.0016629421521072204,d5e1e8ce4b0a4261e5b1bba1b30a9d88de3158294e3bae5de80e66f81e11b489,13.516815340000903
29,g26-adduction-29,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.348839143845739,0.0024378689968456713,0.04200000000000003,6.581649273173217e-05,5.6733137900959,0.5196824387596959,1.0,8279.910707249417,9716.833095773396,0.027159593936405713,0.0016629421521072204,cc839d4decc018a6925ecde136dafa0e2fd53049b94406999f20bf122cc35f76,13.614267756000118
30,g26-adduction-30,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.722763692127366,0.002184960443590178,0.03900000000000003,5.5252377398618384e-05,5.868534803350174,0.51963796149386,1.0,8421.123860974925,10110.267429876269,0.02788413979191577,0.0016629421521072204,2bdab52b4ac068823ebdf9258f1bda75147e83f36e23a0165ac332cb0d959fb7,13.851232839999284
31,g26-adduction-31,COMPLETE,False,time_limit,20.000000000003563,0.0,False,False,False,True,-10.858307756038693,0.0017347864651946487,0.035000000000000024,3.9099000727677534e-05,6.0763113649676095,0.5162626995099799,1.0,8631.13980499478,10296.488655954698,0.027122043793366385,0.0016629421521072204,f8bf8d1402423fdcc2138856b824232ce141520f80853ca8aa00fb6df94d09fe,13.987996756999564
