joint_name,q_lower_rad,q_upper_rad,q_min_observed_rad,q_max_observed_rad,max_lower_excess_rad,max_upper_excess_rad,max_excess_rad,time_of_max_excess_s,time_above_zero_excess_s,time_above_standing_tolerance_s,longest_consecutive_excess_s,max_abs_velocity_rad_s,declared_velocity_limit_rad_s,velocity_limit_source,max_velocity_ratio,max_positive_actuation_Nm,max_negative_actuation_Nm,max_actuation_limit_ratio,torque_saturation_fraction,min_target_limit_margin_rad,urdf_lower_rad,urdf_upper_rad,urdf_effort_Nm,effective_effort_lower_Nm,effective_effort_upper_Nm
left_hip_pitch_joint,-2.704,2.556,-0.5929634573515906,1.280166571942831,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.3568794835574294,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.19745974225514656,62.87188156349511,-67.69545014754885,0.5736902554877021,0.0,1.3212865777611733,-2.704,2.556,120.0,-118.0,118.0
left_hip_roll_joint,-0.235,2.906,-0.05143581408540084,1.4732582668956173,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.941600015500039,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.33022788333612924,57.81912670998084,-118.0,1.0,0.02720677146311971,0.23705167411931324,-0.235,2.906,120.0,-118.0,118.0
left_hip_yaw_joint,-1.684,3.43,-1.6549054610319154,0.38301711096913765,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.3156143924351182,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.27778270714101194,54.063815434321256,-41.16908282982263,0.4581679274095022,0.0,0.00466609644889826,-1.8588,3.6041,120.0,-118.0,118.0
left_knee_joint,0.0,2.4073,0.029995095010824525,1.9807029433069507,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.645748357945059,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_knee_joint/limit@velocity (declaration; not MJCF clamp),0.22166122301818525,61.40489625651793,-54.95857135404668,0.520380476750152,0.0,0.02999508976936341,0.0,2.4073,120.0,-118.0,118.0
left_ankle_pitch_joint,-0.803,0.453,-0.7577213785498114,-0.3531515966530142,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,1.1626843297027567,13.087,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.08884269348993327,22.976953532045655,-10.192847712558637,0.6382487092234904,0.0,0.08000000238418581,-0.803,0.453,36.0,-36.0,36.0
left_ankle_roll_joint,-0.262,0.262,-0.2480889358508305,-0.0029215909846823703,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,1.0435880575377017,15.077,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_roll_joint/limit@velocity (declaration; not MJCF clamp),0.06921722209575523,17.3297376976301,-17.854147374261984,0.743922807260916,0.0,0.026232831954956043,-0.2967,0.2967,24.0,-24.0,24.0
right_hip_pitch_joint,-2.704,2.556,-0.48405463616209843,0.9966287552319928,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.949493988720038,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.24710908082439997,96.75139341297185,-74.50353394429001,0.8199270628217954,0.0,1.6132936071157458,-2.704,2.556,120.0,-118.0,118.0
right_hip_roll_joint,-2.906,0.235,-0.7086632819122769,0.07991317024249094,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,2.0801542520660035,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.17427565784735283,118.0,-43.96754686723655,1.0,0.013603385731559855,0.0,-2.906,0.235,120.0,-118.0,118.0
right_hip_yaw_joint,-3.43,1.684,-0.7925056714727912,1.6351594920096375,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.30908222325646,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.27723544095647285,26.3569083647069,-74.5753879874855,0.6319948134532669,0.0,0.06722342681884763,-3.6041,1.8588,120.0,-118.0,118.0
right_knee_joint,0.0,2.4073,0.029260718923888672,2.128155924192713,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.2344374467765373,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_knee_joint/limit@velocity (declaration; not MJCF clamp),0.2709816895757823,40.365807503973315,-74.1316047453391,0.6282339385198229,0.0,0.029262959957122803,0.0,2.4073,120.0,-118.0,118.0
